Province,Cumcases,Newcases,date,R,sd
South Carolina,58168,1520,2020-07-13,1.08598258070035,0.00940288712827853
South Carolina,60389,2221,2020-07-14,1.05820706342845,0.00918341739633469
South Carolina,62245,1856,2020-07-15,1.02951519350085,0.00904720945329204
South Carolina,64083,1838,2020-07-16,1.03126744741262,0.00911591477469359
South Carolina,66060,1977,2020-07-17,1.01662205866742,0.00908422744607457
South Carolina,67612,1552,2020-07-18,1.03266902808681,0.00921878946399818
South Carolina,69986,2374,2020-07-19,1.01991720591212,0.00916023505048701
South Carolina,71445,1459,2020-07-20,0.929232196999602,0.0087749363186393
South Carolina,73337,1892,2020-07-21,0.969826331198575,0.00925830068955746
South Carolina,75042,1705,2020-07-22,0.974940475775022,0.009393117847079
South Carolina,76606,1564,2020-07-23,0.995073551782351,0.00957288402745603
South Carolina,78607,2001,2020-07-24,1.01303287619244,0.00967341050595386
South Carolina,80008,1401,2020-07-25,0.954814348515352,0.00935822692371242
South Carolina,81199,1191,2020-07-26,1.0042288320091,0.00975761548507258
South Carolina,82417,1218,2020-07-27,0.998964181530067,0.00970737789750412
South Carolina,84109,1692,2020-07-28,0.994837318925868,0.00969247743144892
South Carolina,85846,1737,2020-07-29,0.956252375538808,0.009523556891116
South Carolina,87572,1726,2020-07-30,0.93999333851293,0.00958030399430614
South Carolina,89016,1444,2020-07-31,0.932051199365159,0.00970360354552372
South Carolina,90599,1583,2020-08-01,0.961449589198356,0.0100216265091515
South Carolina,91788,1189,2020-08-02,0.934599143212977,0.00992794827269269
South Carolina,92951,1163,2020-08-03,0.937944542976583,0.0100860082838179
South Carolina,94190,1239,2020-08-04,0.910276451783753,0.0100468097908888
South Carolina,95472,1282,2020-08-05,0.914968848728615,0.010267594536331
South Carolina,96797,1325,2020-08-06,0.8904236109685,0.0102796705011613
South Carolina,98219,1422,2020-08-07,0.881046814072371,0.0104465426270677
South Carolina,99460,1241,2020-08-08,0.856315504331604,0.0105221970316443
South Carolina,100435,975,2020-08-09,0.876377436121399,0.0109350865895359
South Carolina,101159,724,2020-08-10,0.854642843714686,0.0109759185693119
South Carolina,102130,971,2020-08-11,0.854768307433465,0.0112284986506964
South Carolina,102974,844,2020-08-12,0.850928015819002,0.0114293197606179
South Carolina,103909,935,2020-08-13,0.868034133178216,0.0117711041243567
South Carolina,104841,932,2020-08-14,0.885495302466572,0.012036698094348
South Carolina,105882,1041,2020-08-15,0.919155986977933,0.0123513021114898
South Carolina,106497,615,2020-08-16,0.89494719731606,0.0121629322206404
South Carolina,106953,456,2020-08-17,0.924829944070602,0.0124794837128023
South Carolina,107672,719,2020-08-18,0.942247270821254,0.0125924331640012
South Carolina,108411,739,2020-08-19,0.972349882720481,0.0127489093832987
South Carolina,109320,909,2020-08-20,0.93104569994746,0.0123504326193899
South Carolina,110378,1058,2020-08-21,0.87689866455942,0.0120690636499698
South Carolina,111295,917,2020-08-22,0.971124543717745,0.0130074285268202
South Carolina,111988,693,2020-08-23,1.01479115976434,0.013150303990228
South Carolina,112551,563,2020-08-24,1.03787202339297,0.0130377290657665
South Carolina,113488,937,2020-08-25,1.01100971183193,0.0125963571892583
South Carolina,114093,605,2020-08-26,0.981613519703291,0.0123096617332417
South Carolina,114598,505,2020-08-27,0.994145383966664,0.0124161517500589
South Carolina,115951,1353,2020-08-28,1.09495479935543,0.0129956379422612
South Carolina,117249,1298,2020-08-29,1.06477691527128,0.0123987417584403
South Carolina,118324,1075,2020-08-30,0.981699829178656,0.0116993448725078
South Carolina,118992,668,2020-08-31,0.94467035209624,0.0116026255353505
South Carolina,119846,854,2020-09-01,0.979757149976817,0.0120453852099679
South Carolina,120503,657,2020-09-02,0.903579144367131,0.0116043926213615
South Carolina,121696,1193,2020-09-03,0.899813254668619,0.0119068341983247
South Carolina,123325,1629,2020-09-04,0.807894284757552,0.0115448816136472
South Carolina,124289,964,2020-09-05,1.04377211784544,0.0137984964024895
South Carolina,124952,663,2020-09-06,0.966064366172498,0.0128070743273967
South Carolina,125607,655,2020-09-07,1.17301531496817,0.0141081608950484
South Carolina,125908,301,2020-09-08,1.06243949623317,0.0126319872747745
South Carolina,126213,305,2020-09-09,1.10067885391003,0.0126564985220498
South Carolina,126592,379,2020-09-10,1.0928755352967,0.0122880356416505
South Carolina,129046,2454,2020-09-11,1.17480572491312,0.0124845177583143
South Carolina,129978,932,2020-09-12,0.885596600730348,0.0103843459276184
South Carolina,131864,1886,2020-09-13,0.988554331180384,0.0115995868552927
South Carolina,132680,816,2020-09-14,0.805791200691195,0.0105397488628818
South Carolina,133470,790,2020-09-15,0.859090936221441,0.0116423377711823
South Carolina,134122,652,2020-09-16,1.23275251925261,0.0144085526633648
South Carolina,135446,1324,2020-09-17,1.07662920335389,0.0123783195405639
South Carolina,136318,872,2020-09-18,0.992930748591031,0.0116517414093676
South Carolina,137240,922,2020-09-19,1.05562592798851,0.012120827098455
South Carolina,137708,468,2020-09-20,1.08683905308606,0.0121254906679026
South Carolina,138124,416,2020-09-21,1.05987709613188,0.0117186843209176
South Carolina,140789,2665,2020-09-22,1.05785354443772,0.0115891321441664
South Carolina,141686,897,2020-09-23,0.853481244135395,0.0103151496788323
South Carolina,142707,1021,2020-09-24,0.878220093487106,0.0111024874762902
South Carolina,143902,1195,2020-09-25,0.846934248355191,0.0113004954118296
South Carolina,145273,1371,2020-09-26,0.862261536389038,0.011861991517385
South Carolina,145887,614,2020-09-27,0.967845359323349,0.01291149275773
South Carolina,146455,568,2020-09-28,0.961102479598511,0.012734582385541
South Carolina,147634,1179,2020-09-29,0.95820408743789,0.012686160299104
South Carolina,147942,308,2020-09-30,0.898400841994205,0.0122976335858209
South Carolina,148323,381,2020-10-01,1.01329285784344,0.0133466722412787
South Carolina,149185,862,2020-10-02,1.08935794079995,0.0135820031799973
South Carolina,150891,1706,2020-10-03,1.02369441208757,0.0127051874544664
South Carolina,151582,691,2020-10-04,0.889855553953053,0.0117545040829654
South Carolina,152159,577,2020-10-05,0.97340282191718,0.0127539478275298
South Carolina,152970,811,2020-10-06,0.985946270514275,0.0128391917407222
South Carolina,153705,735,2020-10-07,0.983646918402866,0.0127908255457023
South Carolina,154755,1050,2020-10-08,1.01439745580587,0.0129827088328942
South Carolina,155676,921,2020-10-09,1.03544887133542,0.0129919222939232
South Carolina,156621,945,2020-10-10,1.04333373668666,0.0128640084343556
South Carolina,157406,785,2020-10-11,1.01828107059718,0.0125398747606876
South Carolina,158055,649,2020-10-12,1.01009245631472,0.0124475316157997
South Carolina,158883,828,2020-10-13,1.00368167137587,0.0123968014467738
South Carolina,159809,926,2020-10-14,1.01362252323874,0.01246644638727
South Carolina,161106,1297,2020-10-15,0.997975373965355,0.0123319663088824
South Carolina,162253,1147,2020-10-16,0.976560069995146,0.012226119133913
South Carolina,163214,961,2020-10-17,0.979943580244068,0.0123490692342174
South Carolina,163990,776,2020-10-18,0.963764663560764,0.012311518457837
South Carolina,164609,619,2020-10-19,1.07232684797188,0.0131113249677567
South Carolina,165493,884,2020-10-20,1.04912149938344,0.0126363500386475
South Carolina,166357,864,2020-10-21,1.05081705423163,0.0124823367879077
South Carolina,167485,1128,2020-10-22,1.03356982173863,0.0122360947574641
South Carolina,168549,1064,2020-10-23,1.01948815295031,0.0120931384690229
South Carolina,169341,792,2020-10-24,1.00963924129503,0.0120280410710644
South Carolina,170678,1337,2020-10-25,1.04572133301702,0.0122627827063811
South Carolina,171501,823,2020-10-26,1.03421731915309,0.0120666396722824
South Carolina,172579,1078,2020-10-27,1.03307798658939,0.0119955169279426
South Carolina,173491,912,2020-10-28,1.01741365163907,0.0118480258772348
South Carolina,174591,1100,2020-10-29,1.01896257125989,0.0118612388337196
South Carolina,175594,1003,2020-10-30,0.97134918143251,0.0115694209554365
South Carolina,176612,1018,2020-10-31,1.03137939025935,0.0120887832019486
South Carolina,178023,1411,2020-11-01,1.1325847657092,0.0125602630558849
South Carolina,178917,894,2020-11-02,0.990925480388373,0.0113176585799442
South Carolina,179952,1035,2020-11-03,0.992214203385504,0.0114762457905365
South Carolina,180870,918,2020-11-04,1.05126005579331,0.0119131079107554
South Carolina,181639,769,2020-11-05,1.0699182889446,0.0118689473221646
South Carolina,182872,1233,2020-11-06,1.12878538417413,0.0119974976845986
South Carolina,184742,1870,2020-11-07,1.10509489187174,0.0115026716009343
South Carolina,185688,946,2020-11-08,1.06700007117536,0.0110803714221024
South Carolina,186391,703,2020-11-09,1.11520337849596,0.0112537777110957
South Carolina,187738,1347,2020-11-10,1.11062004290009,0.0109822513401858
South Carolina,188995,1257,2020-11-11,1.06289057608556,0.0105433249941213
South Carolina,190490,1495,2020-11-12,1.08691969267493,0.0106310701067356
